,timestamp,c,curr_phase,or1,or2,or3,or4,ol1,ol2,ol3,ol4,oPE,oPOG,lidarStatus,_logDuration,_logError
0,1653058940.4162023,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
1,1653058940.516586,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
2,1653058940.6172938,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
3,1653058940.7177134,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
4,1653058940.818126,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
5,1653058940.918541,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
6,1653058941.0189548,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
7,1653058941.1193645,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
8,1653058941.219824,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
9,1653058941.3202186,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
10,1653058941.4231713,0,99,9998,9998,9998,9998,9998,9998,9998,9998,99,99,,9998.0,9998
11,1653058941.524572,0,99,1967,1944,1928,9998,9998,3367,3387,3409,1,1,normal,9998.0,9998
12,1653058941.626952,0,99,1968,1944,1928,9998,9998,3367,3389,3409,1,1,normal,9998.0,9998
13,1653058941.7339458,0,99,1968,1944,1928,9998,9998,3370,3389,3409,1,1,normal,9998.0,9998
14,1653058941.834711,0,99,1968,1944,1928,9998,9998,3370,3389,3409,1,1,normal,9998.0,9998
15,1653058941.9354718,0,99,1968,1942,1928,9998,9998,3370,3389,3409,1,1,normal,9998.0,9998
16,1653058942.0368824,0,99,1968,1942,1928,9998,9998,3370,3389,3409,1,1,normal,9998.0,9998
17,1653058942.1376455,0,99,1968,1942,1928,9998,9998,3370,3389,3407,1,1,normal,9998.0,9998
18,1653058942.238786,0,99,1968,1942,1928,9998,9998,3370,3389,3407,1,1,normal,9998.0,9998
19,1653058942.344509,0,99,1968,1945,1928,9998,9998,3370,3389,3409,1,1,normal,9998.0,9998
20,1653058942.447673,0,99,1968,1945,1928,9998,9998,3370,3389,3407,1,1,normal,9998.0,9998
21,1653058942.5490348,1,99,1968,1945,1928,9998,9998,3370,3389,3407,1,1,normal,9998.0,9998
22,1653058942.6495752,1,99,1968,1945,1929,9998,9998,3370,3389,3407,1,1,normal,9998.0,9998
23,1653058942.7503152,1,99,1968,1945,1929,9998,9998,3370,3389,3407,1,1,normal,9998.0,9998
24,1653058942.8515866,1,99,1968,1945,1929,9998,9998,3368,3389,3407,1,1,normal,9998.0,9998
25,1653058942.9520042,1,99,1968,1940,1929,9998,9998,3368,3389,3410,1,1,normal,9998.0,9998
26,1653058943.052417,1,99,1968,1940,1929,9998,9998,3370,3389,3410,1,1,normal,9998.0,9998
27,1653058943.1547036,1,99,1968,1940,1929,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
28,1653058943.255823,1,99,1968,1937,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
29,1653058943.356995,1,99,1968,1937,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
30,1653058943.457723,1,99,1965,1937,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
31,1653058943.5613923,1,99,1965,1937,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
32,1653058943.662253,1,99,1965,1937,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
33,1653058943.7630866,1,99,1965,1937,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
34,1653058943.8643415,1,99,1965,1941,1926,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
35,1653058943.9648504,1,99,1965,1941,1926,128,9998,3370,3389,3406,1,1,normal,9998.0,9998
36,1653058944.0658476,1,99,1966,1941,1926,128,9998,3370,3389,3406,1,1,normal,9998.0,9998
37,1653058944.167974,1,99,1966,1941,1926,128,9998,3370,3389,3406,1,1,normal,9998.0,9998
38,1653058944.2691565,1,99,1966,1941,1927,128,9998,3370,3389,3407,1,1,normal,9998.0,9998
39,1653058944.3699088,1,99,1966,1941,1927,128,9998,3370,3389,3407,1,1,normal,9998.0,9998
40,1653058944.4711971,1,99,1968,1941,1927,128,9998,3370,3389,3407,1,1,normal,9998.0,9998
41,1653058944.5721686,1,99,1968,1941,1927,128,9998,3368,3389,3407,1,1,normal,9998.0,9998
42,1653058944.672844,1,99,1968,1941,1927,128,9998,3368,3389,3407,1,1,normal,9998.0,9998
43,1653058944.7754471,1,99,1968,1941,1927,128,9998,3368,3389,3407,1,1,normal,9998.0,9998
44,1653058944.8780415,1,99,1968,1941,1927,128,9998,3368,3389,3408,1,1,normal,9998.0,9998
45,1653058944.97921,1,99,1968,1941,1927,128,9998,3368,3389,3408,1,1,normal,9998.0,9998
46,1653058945.0796297,1,99,1968,1943,1927,128,9998,3368,3389,3408,1,1,normal,9998.0,9998
47,1653058945.1809103,1,99,1968,1943,1927,128,9998,3368,3389,3408,1,1,normal,9998.0,9998
48,1653058945.281629,1,99,1968,1943,1927,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
49,1653058945.3840065,1,99,1968,1943,1927,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
50,1653058945.4848857,1,99,1968,1943,1927,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
51,1653058945.5856402,1,99,1964,1940,1927,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
52,1653058945.686214,1,99,1964,1940,1927,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
53,1653058945.7881691,1,99,1964,1940,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
54,1653058945.8886063,1,99,1964,1940,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
55,1653058945.9935188,1,99,1966,1940,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
56,1653058946.094834,1,99,1966,1940,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
57,1653058946.1961713,1,99,1966,1943,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
58,1653058946.2966015,1,99,1966,1943,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
59,1653058946.397504,1,99,1966,1943,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
60,1653058946.4992602,1,99,1966,1946,1929,128,9998,3369,3389,3408,1,1,normal,9998.0,9998
61,1653058946.6008632,1,99,1966,1946,1929,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
62,1653058946.7022386,1,99,1966,1946,1929,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
63,1653058946.8032258,1,99,1966,1946,1929,128,9998,3368,3390,3406,1,1,normal,9998.0,9998
64,1653058946.9045217,1,99,1966,1946,1929,128,9998,3368,3390,3406,1,1,normal,9998.0,9998
65,1653058947.005404,1,99,1966,1946,1929,128,9998,3368,3390,3406,1,1,normal,9998.0,9998
66,1653058947.106783,1,99,1966,1943,1929,128,9998,3368,3390,3406,1,1,normal,9998.0,9998
67,1653058947.210835,1,99,1966,1943,1929,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
68,1653058947.3164978,1,99,1966,1943,1929,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
69,1653058947.4184334,1,99,1969,1943,1929,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
70,1653058947.5196133,1,99,1969,1943,1929,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
71,1653058947.620599,1,99,1969,1943,1929,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
72,1653058947.721466,1,99,1966,1943,1929,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
73,1653058947.8238945,1,pre-cleaning,1966,1943,1929,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
74,1653058947.9246392,1,pre-cleaning,1966,1943,1929,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
75,1653058948.0255756,1,pre-cleaning,1966,1943,1929,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
76,1653058948.1271772,1,pre-cleaning,1966,1943,1929,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
77,1653058948.2283237,1,pre-cleaning,1966,1943,1929,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
78,1653058948.3296068,1,pre-cleaning,1966,1943,1929,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
79,1653058948.4335651,1,pre-cleaning,1966,1943,1926,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
80,1653058948.535305,1,pre-cleaning,1966,1943,1926,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
81,1653058948.6364086,1,pre-cleaning,1966,1943,1931,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
82,1653058948.7370536,1,pre-cleaning,1966,1943,1931,128,9998,3368,3390,3408,1,1,normal,9998.0,9998
83,1653058948.8381865,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
84,1653058948.9391935,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
85,1653058949.042256,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3408,1,1,normal,9998.0,9998
86,1653058949.144025,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3410,1,1,normal,9998.0,9998
87,1653058949.245603,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3410,1,1,normal,9998.0,9998
88,1653058949.3474147,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
89,1653058949.4484887,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
90,1653058949.5497637,1,pre-cleaning,1966,1943,1928,128,9998,3370,3390,3406,1,1,normal,9998.0,9998
91,1653058949.6504536,1,pre-cleaning,1968,1943,1928,128,9998,3370,3388,3406,1,1,normal,9998.0,9998
92,1653058949.751512,1,pre-cleaning,1968,1940,1928,128,9998,3370,3388,3406,1,1,normal,9998.0,9998
93,1653058949.852095,1,pre-cleaning,1968,1940,1928,128,9998,3372,3388,3406,1,1,normal,9998.0,9998
94,1653058949.9547403,1,pre-cleaning,1965,1940,1928,128,9998,3372,3388,3406,1,1,normal,9998.0,9998
95,1653058950.0556216,1,pre-cleaning,1965,1940,1928,128,9998,3372,3388,3406,1,1,normal,9998.0,9998
96,1653058950.156413,1,pre-cleaning,1965,1940,1929,128,9998,3372,3388,3406,1,1,normal,9998.0,9998
97,1653058950.2631533,1,pre-cleaning,1967,1940,1929,128,9998,3370,3388,3406,1,1,normal,9998.0,9998
98,1653058950.3638985,1,pre-cleaning,1967,1940,1929,128,9998,3370,3388,3406,1,1,normal,9998.0,9998
99,1653058950.4651031,1,pre-cleaning,1964,1940,1929,128,9998,3370,3391,3406,1,1,normal,9998.0,9998
100,1653058950.5666492,1,pre-cleaning,1964,1940,1929,128,9998,3370,3391,3406,1,1,normal,9998.0,9998
101,1653058950.6673818,1,pre-cleaning,1965,1940,1929,128,9998,3370,3391,3407,1,1,normal,9998.0,9998
102,1653058950.7685668,1,pre-cleaning,1965,1940,1929,128,9998,3370,3391,3407,1,1,normal,9998.0,9998
103,1653058950.874112,1,pre-cleaning,1965,1940,1929,128,9998,3370,3391,3407,1,1,normal,9998.0,9998
104,1653058950.9751308,1,pre-cleaning,1965,1940,1929,128,9998,3370,3391,3407,1,1,normal,9998.0,9998
105,1653058951.0769663,1,pre-cleaning,1965,1940,1929,128,9998,3367,3391,3407,1,1,normal,9998.0,9998
106,1653058951.1782672,1,pre-cleaning,1965,1940,1929,128,9998,3367,3391,3407,1,1,normal,9998.0,9998
107,1653058951.2797244,1,pre-cleaning,1965,1940,1929,128,9998,3370,3389,3407,1,1,normal,9998.0,9998
108,1653058951.3810594,1,pre-cleaning,1967,1944,1929,128,9998,3370,3389,3407,1,1,normal,9998.0,9998
109,1653058951.48421,1,pre-cleaning,1967,1944,1929,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
110,1653058951.5855358,1,pre-cleaning,1967,1944,1929,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
111,1653058951.687538,1,pre-cleaning,1967,1944,1929,128,9998,3370,3389,3408,1,1,normal,9998.0,9998
112,1653058951.788809,1,pre-cleaning,1967,1944,1929,128,9998,3370,3387,3408,1,1,normal,9998.0,9998
113,1653058951.8909135,1,pre-cleaning,1967,1942,1929,128,9998,3368,3387,3408,1,1,normal,9998.0,9998
114,1653058951.991719,1,pre-cleaning,1967,1942,1925,128,9998,3368,3387,3408,1,1,normal,9998.0,9998
115,1653058952.0939677,1,pre-cleaning,1967,1942,1925,128,9998,3371,3387,3408,1,1,normal,9998.0,9998
116,1653058952.195873,1,pre-cleaning,1967,1942,1925,128,9998,3371,3387,3408,1,1,normal,9998.0,9998
117,1653058952.2970824,1,pre-cleaning,1964,1942,1952,128,9998,3368,3387,3408,1,1,normal,9998.0,9998
118,1653058952.397672,1,pre-cleaning,1964,1963,1952,128,9998,3368,3387,3408,1,1,normal,9998.0,9998
119,1653058952.4992237,1,pre-cleaning,1964,1963,1952,128,9998,3368,3387,3408,1,1,normal,9998.0,9998
120,1653058952.5998256,1,pre-cleaning,1964,1963,1952,128,9998,3368,3387,3369,1,1,normal,9998.0,9998
121,1653058952.701759,1,pre-cleaning,1998,1963,1952,128,9998,3368,3387,3369,1,1,normal,9998.0,9998
122,1653058952.806274,1,pre-cleaning,1998,1963,1952,128,9998,3368,3387,3369,1,1,normal,9998.0,9998
123,1653058952.9079366,1,pre-cleaning,1998,1963,1938,128,9998,3368,3387,3369,1,1,normal,9998.0,9998
124,1653058953.009268,1,pre-cleaning,1998,1950,1938,128,9998,3368,3387,3369,1,1,normal,9998.0,9998
125,1653058953.109812,1,pre-cleaning,1998,1950,1938,128,9998,3368,3387,3481,1,1,normal,9998.0,9998
126,1653058953.2108295,1,pre-cleaning,1977,1950,1938,128,9998,3368,3387,3481,1,1,normal,9998.0,9998
127,1653058953.3145113,1,pre-cleaning,1977,1950,1938,128,9998,0,3421,3463,1,1,normal,9998.0,9998
128,1653058953.4162805,1,pre-cleaning,1977,1939,1932,128,9998,0,3421,3463,1,1,normal,9998.0,9998
129,1653058953.5180645,1,pre-cleaning,1958,1939,1932,128,9998,3429,3421,3463,1,1,normal,9998.0,9998
130,1653058953.619194,1,pre-cleaning,1958,1939,1932,128,9998,3429,3421,3463,1,1,normal,9998.0,9998
131,1653058953.7197516,1,pre-cleaning,1958,1939,1932,128,9998,3449,3421,3430,1,1,normal,9998.0,9998
132,1653058953.8209372,1,pre-cleaning,1958,1939,1932,128,9998,3449,3421,3430,1,1,normal,9998.0,9998
133,1653058953.9223857,1,pre-cleaning,1958,1945,1924,128,9998,3416,3421,3430,1,1,normal,9998.0,9998
134,1653058954.0260632,1,pre-cleaning,1958,1945,1924,128,9998,3416,3421,3430,1,1,normal,9998.0,9998
135,1653058954.1290543,1,pre-cleaning,1990,1945,1924,128,9998,3416,3421,3430,1,1,normal,9998.0,9998
136,1653058954.230091,1,pre-cleaning,1990,1945,1924,128,9998,3416,3385,3469,1,1,normal,9998.0,9998
137,1653058954.3307593,1,pre-cleaning,1990,1945,1924,128,9998,3416,3385,3469,1,1,normal,9998.0,9998
138,1653058954.4319212,1,pre-cleaning,1977,1945,1924,128,9998,3416,3385,3469,1,1,normal,9998.0,9998
139,1653058954.5336168,1,pre-cleaning,1977,1945,1924,128,9998,3416,3385,3469,1,1,normal,9998.0,9998
140,1653058954.6363246,1,pre-cleaning,1977,1959,1924,128,9998,3416,3379,3469,1,1,normal,9998.0,9998
141,1653058954.7379494,1,pre-cleaning,1985,1959,1924,128,9998,0,3379,3469,1,1,normal,9998.0,9998
142,1653058954.8392465,1,pre-cleaning,1985,1959,1924,128,9998,0,3379,3469,1,1,normal,9998.0,9998
143,1653058954.939655,1,pre-cleaning,1957,1959,1924,128,9998,3347,3379,3469,1,1,normal,9998.0,9998
144,1653058955.041118,1,pre-cleaning,1957,1920,1933,128,9998,3347,3379,3469,1,1,normal,9998.0,9998
145,1653058955.1417053,1,pre-cleaning,1957,1920,1933,128,9998,3347,3322,3397,1,1,normal,9998.0,9998
146,1653058955.243951,1,pre-cleaning,1957,1920,1933,128,9998,3329,3322,3397,1,1,normal,9998.0,9998
147,1653058955.3461118,1,pre-cleaning,1957,1920,1933,128,9998,3329,3322,3397,1,1,normal,9998.0,9998
148,1653058955.4469707,1,pre-cleaning,1962,1920,1933,128,9998,3329,3322,3397,1,1,normal,9998.0,9998
149,1653058955.5480306,1,pre-cleaning,1962,1931,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
150,1653058955.6486356,1,pre-cleaning,1962,1931,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
151,1653058955.7502666,1,pre-cleaning,1962,1931,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
152,1653058955.8545127,1,pre-cleaning,1971,1931,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
153,1653058955.9558165,1,pre-cleaning,1971,1931,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
154,1653058956.0562406,1,pre-cleaning,1971,1931,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
155,1653058956.1575332,1,pre-cleaning,1988,1971,1933,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
156,1653058956.259114,1,pre-cleaning,1988,1971,1930,128,9998,3329,3322,3356,1,1,normal,9998.0,9998
157,1653058956.3608975,1,pre-cleaning,1998,1971,1930,128,9998,3329,3324,3356,1,1,normal,9998.0,9998
158,1653058956.4659843,1,pre-cleaning,1998,1971,1930,128,9998,3329,3324,3356,1,1,normal,9998.0,9998
159,1653058956.5682635,1,pre-cleaning,1999,1955,1930,128,9998,3329,3324,3356,1,1,normal,9998.0,9998
160,1653058956.6689548,1,pre-cleaning,1999,1955,1922,128,9998,3329,3324,3340,1,1,normal,9998.0,9998
161,1653058956.7696974,1,pre-cleaning,1994,1955,1922,128,9998,3329,3324,3340,1,1,normal,9998.0,9998
162,1653058956.8704076,1,pre-cleaning,1994,1955,1922,128,9998,3329,3324,3340,1,1,normal,9998.0,9998
163,1653058956.9715607,1,pre-cleaning,1994,1978,1928,128,9998,3329,3324,3340,1,1,normal,9998.0,9998
164,1653058957.0762727,1,pre-cleaning,2001,1978,1928,128,9998,3329,3218,3340,1,1,normal,9998.0,9998
165,1653058957.1782134,1,pre-cleaning,2001,1978,1928,128,9998,3329,3218,3340,1,1,normal,9998.0,9998
166,1653058957.2794628,1,pre-cleaning,1990,1978,1928,128,9998,3329,3218,3340,1,1,normal,9998.0,9998
167,1653058957.380553,1,pre-cleaning,1990,1978,1928,128,9998,3329,3218,3252,1,1,normal,9998.0,9998
168,1653058957.481706,1,pre-cleaning,1990,1978,1928,128,9998,3329,3218,3252,1,1,normal,9998.0,9998
169,1653058957.5824373,1,pre-cleaning,1990,1978,1968,128,9998,3329,3411,3252,1,1,normal,9998.0,9998
170,1653058957.6874766,1,pre-cleaning,2011,1978,1980,128,9998,3419,3447,3466,1,1,normal,9998.0,9998
171,1653058957.78846,1,pre-cleaning,2011,1979,1980,128,9998,3419,3447,3466,1,1,normal,9998.0,9998
172,1653058957.8910437,1,pre-cleaning,2011,1982,1980,128,9998,3419,3447,3466,1,1,normal,9998.0,9998
173,1653058957.9925318,1,pre-cleaning,2011,1982,1980,128,9998,3419,3447,3466,1,1,normal,9998.0,9998
174,1653058958.0932505,1,pre-cleaning,2011,1982,1980,128,9998,3419,3448,3466,1,1,normal,9998.0,9998
175,1653058958.194829,1,pre-cleaning,2011,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
176,1653058958.2997143,1,pre-cleaning,2011,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
177,1653058958.4057791,1,pre-cleaning,2011,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
178,1653058958.507703,1,pre-cleaning,2008,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
179,1653058958.6085062,1,pre-cleaning,2008,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
180,1653058958.7093363,1,pre-cleaning,2008,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
181,1653058958.8104372,1,pre-cleaning,2008,1982,1980,128,9998,3420,3448,3466,1,1,normal,9998.0,9998
182,1653058958.9121494,1,pre-cleaning,2008,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
183,1653058959.0155735,1,pre-cleaning,2008,1982,1976,128,9998,3417,3448,3467,1,1,normal,9998.0,9998
184,1653058959.116616,1,pre-cleaning,2008,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
185,1653058959.2173946,1,pre-cleaning,2008,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
186,1653058959.3188365,1,pre-cleaning,2008,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
187,1653058959.4198992,1,pre-cleaning,2009,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
188,1653058959.52062,1,pre-cleaning,2009,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
189,1653058959.6221414,1,pre-cleaning,2009,1982,1976,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
190,1653058959.7225883,1,pre-cleaning,2009,1982,1978,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
191,1653058959.8232331,1,pre-cleaning,2009,1982,1978,128,9998,3420,3448,3467,1,1,normal,9998.0,9998
192,1653058959.9238117,1,pre-cleaning,2009,1982,1980,128,9998,3420,3448,3468,1,1,normal,9998.0,9998
193,1653058960.0241518,1,pre-cleaning,2009,1982,1980,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
194,1653058960.1257129,1,pre-cleaning,2009,1982,1982,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
195,1653058960.2310336,1,pre-cleaning,2009,1982,1982,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
196,1653058960.33207,1,pre-cleaning,2009,1982,1982,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
197,1653058960.4333255,1,pre-cleaning,2009,1979,1982,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
198,1653058960.5351465,1,pre-cleaning,2011,1979,1977,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
199,1653058960.6364734,1,pre-cleaning,2011,1979,1977,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
200,1653058960.7381847,1,pre-cleaning,2011,1979,1977,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
201,1653058960.8423388,1,pre-cleaning,2011,1979,1977,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
202,1653058960.9431078,1,pre-cleaning,2011,1979,1977,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
203,1653058961.0443628,1,pre-cleaning,2011,1981,1977,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
204,1653058961.1461666,1,pre-cleaning,2011,1981,1980,128,9998,3418,3448,3468,1,1,normal,9998.0,9998
205,1653058961.2469273,1,pre-cleaning,2011,1981,1980,128,9998,3418,3446,3466,1,1,normal,9998.0,9998
206,1653058961.3480935,1,pre-cleaning,2011,1981,1980,128,9998,3418,3446,3466,1,1,normal,9998.0,9998
207,1653058961.449926,1,pre-cleaning,2011,1981,1980,128,9998,3418,3446,3466,1,1,normal,9998.0,9998
208,1653058961.55054,1,pre-cleaning,2011,1983,1980,128,9998,3418,3446,3466,1,1,normal,9998.0,9998
209,1653058961.6517377,1,pre-cleaning,2011,1983,1978,128,9998,3418,3446,3466,1,1,normal,9998.0,9998
210,1653058961.7528913,1,pre-cleaning,2011,1983,1978,128,9998,3418,3446,3466,1,1,normal,9998.0,9998
211,1653058961.8555987,1,pre-cleaning,2011,1983,1978,128,9998,3418,3446,3469,1,1,normal,9998.0,9998
212,1653058961.9571102,1,pre-cleaning,2011,1983,1978,128,9998,3418,3446,3469,1,1,normal,9998.0,9998
213,1653058962.0596545,1,pre-cleaning,2011,1983,1978,128,9998,3418,3446,3469,1,1,normal,9998.0,9998
214,1653058962.161815,1,pre-cleaning,2011,1983,1985,128,9998,3418,3446,3469,1,1,normal,9998.0,9998
215,1653058962.2631583,1,pre-cleaning,2011,1983,1985,128,9998,3418,3446,3469,1,1,normal,9998.0,9998
216,1653058962.363767,1,pre-cleaning,2011,1983,1985,128,9998,3418,3446,3469,1,1,normal,9998.0,9998
217,1653058962.4653938,1,pre-cleaning,2011,1983,1985,120,9998,3418,3446,3469,1,1,normal,9998.0,9998
218,1653058962.5660808,1,pre-cleaning,2011,1983,1985,120,9998,3418,3446,3469,1,1,normal,9998.0,9998
219,1653058962.6697786,1,pre-cleaning,2011,1983,1985,120,9998,3418,3446,3456,1,1,normal,9998.0,9998
220,1653058962.7710824,1,pre-cleaning,2011,1983,1985,0,9998,3418,3446,3456,1,1,normal,9998.0,9998
221,1653058962.8716187,1,pre-cleaning,2011,1983,1985,0,9998,3436,3446,3456,1,1,normal,9998.0,9998
222,1653058962.9725118,1,pre-cleaning,2011,1983,1985,0,9998,3436,3446,3456,1,1,normal,9998.0,9998
223,1653058963.0738463,1,pre-cleaning,2011,1978,1985,0,9998,3436,3446,3456,1,1,normal,9998.0,9998
224,1653058963.1744328,1,pre-cleaning,2001,1978,1985,0,9998,3436,3446,3456,1,1,normal,9998.0,9998
225,1653058963.2791529,1,pre-cleaning,2001,1978,1985,0,9998,3436,3446,3456,1,1,normal,9998.0,9998
226,1653058963.379768,1,pre-cleaning,2001,1978,1985,0,9998,3436,3446,3456,1,1,normal,9998.0,9998
227,1653058963.4809632,1,pre-cleaning,2001,1978,1985,120,9998,3436,3446,3456,1,1,normal,9998.0,9998
228,1653058963.5823498,1,pre-cleaning,2001,1978,1985,120,9998,3436,3446,3456,1,1,normal,9998.0,9998
229,1653058963.683715,1,pre-cleaning,2001,1978,1985,120,9998,3436,3448,3474,1,1,normal,9998.0,9998
230,1653058963.784099,1,pre-cleaning,2001,1978,1985,120,9998,3436,3448,3474,1,1,normal,9998.0,9998
231,1653058963.891593,1,pre-cleaning,2001,1978,1985,120,9998,3436,3448,3474,1,1,normal,9998.0,9998
232,1653058963.993297,1,pre-cleaning,2001,1978,1985,120,9998,3436,3448,3474,1,1,normal,9998.0,9998
233,1653058964.0937054,1,pre-cleaning,2001,1978,1985,120,9998,3436,3448,3474,1,1,normal,9998.0,9998
258,1653058966.6236794,1,pre-cleaning,2003,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
259,1653058966.7244709,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
260,1653058966.824894,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
261,1653058966.926132,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
262,1653058967.0278933,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
263,1653058967.128338,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
264,1653058967.2288797,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
265,1653058967.3298311,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
266,1653058967.4302366,1,pre-cleaning,2008,1975,1985,0,9998,3439,3461,3482,1,1,normal,9998.0,9998
267,1653058967.5337503,1,pre-cleaning,2008,1975,1985,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
